"","revisit_code","num_revisit","decision_time_code","decision_time","other_country","purpose","motivation1","motivation2","motivation3","path_get_inform1","path_get_inform2","path_get_inform3","companion","num_companion_code","num_companion","activity1","activity2","activity3","prefer_activity","visit_place1","visit_place2","visit_place3","visit_place4","visit_place5","visit_place6","visit_place7","visit_place8","visit_place9","visit_place10","visit_place11","visit_place12","visit_place13","visit_place14","visit_place15","visit_place16","visit_place17","visit_place18","visit_place19","visit_place20","visit_place21","visit_place22","visit_place23","visit_place24","visit_place25","visit_place26","visit_place27","visit_place28","visit_place29","visit_place30","visit_place31","visit_place32","visit_place33","visit_place34","visit_place35","visit_place36","visit_place37","visit_place38","visit_place39","visit_place40","visit_place41","visit_place42","visit_place43","visit_place44","visit_place45","visit_place46","visit_place47","visit_place48","visit_seoul","visit_inceon","visit_gyeongi","visit_gangwon","visit_daejeon","visit_chungbuk","visit_chungnam","visit_sejong","visit_gyeongbuk","visit_gyeongnam","visit_daegu","visit_ulsan","visit_busan","visit_gwangju","visit_jeonbuk","visit_jeonnam","visit_jeju","visit_etc","period_code","period","prefer_visit_place1","prefer_visit_place2","prefer_visit_place3","shopping_goods1","shopping_goods2","shopping_goods3","shopping_place1","shopping_place2","shopping_place3","satisfaction","revisit_intention","recommend_intention","image_korea_before","image_korea_after","type","accomodations_hotel","accomodations_guesthouse","accomodations_condo","accomodations_friend","accomodations_official","accomodations_temple","accomodations_homestay","accomodations_etc","accomodations_no","total_pay","total_card","total_cash","pay_accomodations","pay_agency_abroad","pay_shopping","pay_eat","pay_transportation","pay_entertainment","pay_agency_kor","pay_culture","pay_exercise","pay_etc","daily_pay","date_survey","nation","city","gender","job","age","area_total","site_total","spring","summer","fall","winter","satisfaction_index"
"151",1,0,1,1,1,1,1,4,2,3,2,5,1,1,1,9,11,17,9,1,4,5,6,16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,20,16,1,4,6,15,3,9,NA,5,5,5,4,5,1,1,0,0,0,0,0,0,0,0,777.8745,332.425,445.4495,332.425,0,265.94,159.564,19.9455,0,0,0,0,0,129.64575,11,11,1101,1,4,1,1,6,0,0,1,0,3
"153",1,0,1,1,1,1,1,4,3,3,6,2,1,1,1,17,20,2,17,1,2,4,5,8,11,13,14,17,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,1,11,10,NA,NA,2,10,NA,4,4,4,3,4,1,0,1,0,0,0,0,0,0,0,528.023857556355,520.129813174283,7.89404438207175,260.503464608368,0,219.279010613104,17.5423208490483,21.9279010613104,8.77116042452417,0,0,0,0,88.0039762593925,9,5,501,2,1,3,2,10,0,0,1,0,2
"156",1,0,1,1,1,1,1,4,6,3,2,4,1,1,1,18,2,1,18,1,3,5,6,8,9,16,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,48,16,1,9,14,18,4,5,7,4,2,4,4,4,1,1,0,0,0,0,0,0,0,0,564.75,0,564.75,203.31,0,225.9,135.54,0,0,0,0,0,0,112.95,4,7,5531,1,1,2,2,8,1,0,0,0,1
"158",1,0,1,1,1,1,1,4,7,3,2,5,1,1,1,1,18,17,18,1,2,3,4,5,6,7,13,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,5,4,4,6,17,3,7,8,5,5,5,4,5,1,1,0,0,0,0,0,0,0,0,1100,1100,0,300,0,500,200,100,0,0,0,0,0,275,2,9,867,1,1,2,1,9,0,0,0,1,3
"161",1,0,1,1,1,1,1,5,NA,3,NA,NA,1,1,1,10,22,2,2,7,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,7,8,20,4,5,7,9,NA,NA,4,5,5,4,5,1,0,0,0,1,0,0,0,0,0,1100,0,1100,0,0,200,600,300,0,0,0,0,0,44,10,15,5540,1,6,0,1,3,0,0,1,0,3
"169",1,0,1,1,1,1,1,6,3,3,NA,NA,1,1,1,18,7,11,11,1,4,5,13,17,20,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,13,20,4,9,10,12,9,NA,NA,5,4,4,5,5,1,1,0,0,0,0,0,0,0,0,901.413381175338,901.413381175338,0,507.59200105019,0,175.031724500066,175.031724500066,43.7579311250164,0,0,0,0,0,112.676672646917,8,97,5058,1,5,1,2,7,0,1,0,0,2
"172",1,0,1,1,1,1,1,6,8,3,2,4,1,1,1,9,18,17,18,1,2,3,4,5,6,8,9,11,12,16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,16,4,98,NA,NA,98,NA,NA,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,234.2,0,234.2,70.26,0,0,117.1,46.84,0,0,0,0,0,39.0333333333333,9,7,5001,1,8,1,1,12,0,0,1,0,2
"181",1,0,1,1,1,1,1,7,3,3,5,7,1,1,1,5,1,10,5,1,2,3,4,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,3,9,6,11,14,2,6,9,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,4293.61453646137,2576.16872187682,1717.44581458455,2576.16872187682,0,1288.08436093841,257.616872187682,85.8722907292275,85.8722907292275,0,0,0,0,390.328594223761,3,97,6067,1,6,1,1,6,1,0,0,0,2
"182",1,0,1,1,1,1,1,7,4,1,2,4,1,1,1,1,11,18,18,124,125,128,129,131,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,131,128,129,5,10,19,1,3,10,4,4,4,4,5,3,1,0,0,0,0,0,0,0,0,1074.75,716.5,358.25,0,716.5,358.25,0,0,0,0,0,0,0,214.95,2,2,203,2,8,1,1,6,0,0,0,1,2
"183",1,0,1,1,1,1,1,7,4,1,3,4,1,1,1,1,4,20,1,3,5,8,9,11,12,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,8,11,5,13,19,1,3,7,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,992.27,444.3,547.97,177.72,0,444.3,296.2,74.05,0,0,0,0,0,141.752857142857,6,2,311,2,12,1,1,7,0,1,0,0,2
"194",1,0,1,1,1,1,1,9,11,7,3,2,1,1,1,17,1,NA,17,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,14,NA,18,NA,NA,1,NA,NA,5,5,5,3,4,1,0,1,0,0,0,0,0,0,0,105,0,105,30,0,20,50,5,0,0,0,0,0,52.5,1,9,813,1,4,1,1,2,0,0,0,1,3
"198",1,0,1,1,1,1,1,9,4,3,1,4,1,1,1,18,1,2,18,125,130,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,125,133,130,3,8,10,2,NA,NA,4,5,5,5,5,1,1,0,0,0,0,0,0,0,0,536.075440434708,268.037720217354,268.037720217354,243.670654743049,0,81.2235515810164,162.447103162033,40.6117757905082,0,8.12235515810164,0,0,0,178.691813478236,1,1,1,1,8,1,1,3,0,0,0,1,3
"199",1,0,1,1,1,1,1,9,4,3,5,2,1,1,1,18,7,9,7,4,5,14,20,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,40,5,4,5,6,7,9,10,5,5,5,4,5,1,1,0,0,0,0,0,0,0,0,590,240,350,240,0,250,50,50,0,0,0,0,0,147.5,10,17,5009,2,2,2,2,5,0,0,1,0,3
"204",1,0,1,1,1,1,10,1,4,6,3,2,1,1,1,2,18,4,2,4,48,72,96,97,98,99,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,5,48,102,4,98,NA,NA,98,NA,NA,4,3,4,4,4,1,0,1,0,0,0,0,0,0,0,507.85,0,507.85,145.1,0,0,145.1,145.1,0,0,72.55,0,0,101.57,5,2,224,2,3,1,4,8,1,0,0,0,1
"205",1,0,1,1,1,1,10,1,6,3,4,NA,1,1,1,2,18,NA,2,99,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,99,102,NA,5,9,10,9,NA,NA,4,4,3,3,4,1,1,0,0,0,0,0,0,0,0,306.075,0,306.075,148.665,0,26.235,87.45,43.725,0,0,0,0,0,153.0375,3,1,21,1,4,3,1,2,1,0,0,0,2
"207",1,0,1,1,1,1,10,13,4,2,NA,NA,1,1,1,12,2,NA,12,14,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,997,14,NA,98,NA,NA,98,NA,NA,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,132.75,0,132.75,88.5,0,0,44.25,0,0,0,0,0,0,66.375,7,1,2,1,1,2,1,2,0,1,0,0,2
"215",1,0,1,1,1,1,10,2,7,1,2,NA,1,1,1,1,17,18,4,1,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,5,11,5,NA,NA,1,NA,NA,4,3,3,4,4,1,0,0,0,1,0,0,0,0,0,1472,0,1472,0,0,1177.6,147.2,147.2,0,0,0,0,0,210.285714285714,7,2,224,2,10,4,1,3,0,1,0,0,1
"216",1,0,1,1,1,1,10,2,7,2,NA,NA,1,1,1,1,2,18,1,5,9,14,17,18,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,17,9,4,5,NA,9,11,NA,5,4,5,3,4,1,0,0,0,1,0,0,0,0,0,662.4,368,294.4,0,0,441.6,147.2,73.6,0,0,0,0,0,94.6285714285714,7,2,212,2,8,1,2,6,0,1,0,0,2
"219",1,0,1,1,1,1,10,3,7,6,5,NA,1,1,1,18,1,2,2,1,4,5,8,10,21,28,29,32,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,32,5,NA,5,10,NA,1,3,10,5,4,5,4,4,1,0,1,0,0,0,0,0,0,0,1331.44,1255.79,75.65,121.04,0,907.8,226.95,75.65,0,0,0,0,0,266.288,11,2,201,1,4,1,4,10,0,0,1,0,2
"222",1,0,1,1,1,1,10,5,16,3,2,1,1,1,1,4,18,2,18,124,125,128,129,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,125,129,124,5,10,12,1,9,10,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,257.94,0,257.94,71.65,0,114.64,71.65,0,0,0,0,0,0,128.97,2,2,206,1,4,2,1,5,0,0,0,1,2
"225",1,0,1,1,1,1,10,8,3,1,3,2,1,1,1,17,2,1,17,1,5,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,1,13,5,NA,NA,1,2,NA,4,5,4,4,4,1,1,0,0,0,0,0,0,0,0,996.837,943.15,53.687,60.942,0,725.5,203.14,7.255,0,0,0,0,0,332.279,5,2,202,1,3,2,1,4,1,0,0,0,3
"227",1,0,1,1,1,1,10,9,16,3,NA,NA,1,1,1,7,2,17,1,1,5,13,16,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,997,1,5,NA,NA,1,NA,NA,5,4,5,4,5,1,0,1,0,0,0,0,0,0,0,158.865,136.17,22.695,52.955,0,45.39,37.825,22.695,0,0,0,0,0,79.4325,10,2,202,1,4,1,1,5,0,0,1,0,2
"229",1,0,1,1,1,1,11,NA,NA,3,2,NA,1,1,1,18,1,11,18,124,129,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,129,124,997,5,NA,NA,2,NA,NA,4,4,4,4,4,3,1,0,0,0,0,0,0,0,0,1361.35,859.8,501.55,0,429.9,573.2,286.6,71.65,0,0,0,0,0,340.3375,1,2,219,2,11,1,1,3,0,0,0,1,2
"231",1,0,1,1,1,1,11,1,12,3,2,7,1,1,1,16,22,17,17,1,2,5,6,8,9,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2,5,10,15,NA,4,6,9,5,4,5,5,5,1,1,0,0,0,0,0,0,0,0,351.6298,0,351.629804142199,219.768627588874,0,43.9537255177749,43.9537255177749,43.9537255177749,0,0,0,0,0,70.32596,4,11,1101,1,5,2,1,8,1,0,0,0,2
"237",1,0,1,1,1,1,11,3,1,3,2,4,1,1,1,2,17,1,2,5,14,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,17,14,5,5,9,10,7,NA,NA,5,5,5,4,5,1,0,1,0,0,0,0,0,0,0,196.69,0,196.69,113.475,0,45.39,30.26,7.565,0,0,0,0,0,39.338,12,2,201,2,8,1,1,4,0,0,0,1,3
"257",1,0,1,1,1,1,13,2,7,3,2,NA,1,1,1,19,1,NA,19,5,7,687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,7,NA,5,19,NA,7,NA,NA,5,5,5,4,5,1,1,0,0,0,0,0,0,0,0,895.4,740,155.4,185,0,74,59.2,22.2,0,555,0,0,0,179.08,11,18,5006,2,2,1,1,3,0,0,1,0,3
"259",1,0,1,1,1,1,13,3,2,2,3,5,1,1,1,19,17,1,19,1,7,13,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,1,14,5,13,19,1,3,9,4,5,4,3,5,1,0,1,0,0,0,0,0,0,0,741.397081427099,470.154246758648,271.242834668451,108.49713386738,0,361.657112891268,90.414278222817,0,0,0,180.828556445634,0,0,148.27941628542,12,6,701,2,5,2,1,5,0,0,0,1,3
"260",1,0,1,1,1,1,13,4,2,3,2,NA,1,1,1,19,1,2,19,96,97,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,96,97,99,6,13,15,9,NA,NA,5,5,4,5,4,1,1,0,0,0,0,0,0,0,0,1390.2,1324,66.2,430.3,0,827.5,66.2,16.55,0,0,49.65,0,0,463.4,10,5,501,2,4,1,1,3,0,0,1,0,1
"263",1,0,1,1,1,1,13,4,2,3,2,4,1,1,1,1,2,3,2,4,5,7,8,13,14,18,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,19,14,7,5,10,15,1,7,10,5,5,5,4,5,1,0,1,0,0,0,0,0,0,0,999,0,999,99.9,0,799.2,66.6,33.3,0,0,0,0,0,249.75,12,5,502,2,4,1,1,8,0,0,0,1,3
"267",1,0,1,1,1,1,13,5,6,3,2,5,1,1,1,1,9,11,11,11,14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,14,11,3,5,13,9,NA,NA,5,5,4,4,4,1,0,1,0,0,0,0,0,0,0,257.84,146.5,111.34,41.02,0,87.9,87.9,20.51,20.51,0,0,0,0,85.9466666666667,6,6,701,2,1,1,1,3,0,1,0,0,3
"271",1,0,1,1,1,1,13,7,2,3,2,1,1,1,1,1,7,17,1,1,5,8,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,20,1,4,5,10,1,11,NA,4,5,5,5,5,1,0,1,0,0,0,0,0,0,0,349.16,48.16,301,48.16,0,180.6,90.3,30.1,0,0,0,0,0,116.386666666667,9,6,701,2,4,1,1,5,0,0,1,0,3
"273",1,0,1,1,1,1,14,15,2,1,2,NA,1,1,1,15,4,6,6,1,4,5,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,7,20,4,5,8,NA,2,3,NA,4,3,4,4,4,1,1,0,0,0,0,0,0,0,0,1850,0,1850,600,0,700,400,150,0,0,0,0,0,168.181818181818,10,15,5540,2,1,3,1,5,0,0,1,0,1
"274",1,0,1,1,1,1,14,2,4,2,3,5,1,1,1,5,1,2,1,4,5,6,8,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,4,5,4,5,10,1,2,3,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,1524,0,1524,91.44,0,1219.2,213.36,0,0,0,0,0,0,508,9,2,214,2,4,1,1,6,0,0,1,0,3
"276",1,0,1,1,1,1,15,6,NA,3,2,NA,1,1,1,17,18,7,18,1,5,7,8,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,14,NA,3,NA,NA,11,NA,NA,4,3,4,3,3,1,0,1,0,0,0,0,0,0,0,200,0,200,104.761904761905,0,95.2380952380952,0,0,0,0,0,0,0,28.5714285714286,2,15,5900,2,1,1,1,6,0,0,0,1,1
"277",1,0,1,1,1,1,16,NA,NA,1,2,4,1,1,1,1,4,12,12,51,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,13,51,89,NA,4,10,14,3,9,10,5,5,5,4,5,1,1,0,0,0,0,0,0,0,0,2230.8,1487.2,743.6,1487.2,0,297.44,371.8,74.36,0,0,0,0,0,171.6,2,10,1029,1,1,4,2,2,0,0,0,1,3
"279",1,0,1,1,1,1,16,NA,NA,2,NA,NA,1,1,1,9,2,18,18,1,5,10,31,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,31,1,10,4,5,NA,7,NA,NA,4,4,4,4,3,1,0,0,0,1,0,0,0,0,0,291,0,291,0,0,72.75,145.5,72.75,0,0,0,0,0,9.7,4,2,237,2,4,1,2,5,1,0,0,0,1
"280",1,0,1,1,1,1,16,NA,NA,3,NA,NA,1,1,1,18,1,19,18,4,5,8,11,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,8,3,5,6,2,5,7,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,394.1732,0,394.17324352023,227.744540700577,0,105.112864938728,43.7970270578033,17.5188108231213,0,0,0,0,0,78.83464,6,7,5001,2,2,1,1,5,0,1,0,0,2
"283",1,0,1,1,1,1,16,1,4,3,NA,NA,1,1,1,18,2,1,18,125,127,129,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,130,125,127,5,10,NA,2,10,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,363.5,0,363.5,87.24,0,87.24,145.4,43.62,0,0,0,0,0,121.166666666667,3,2,201,2,7,1,1,4,1,0,0,0,2
